4510	accessories -> tempered-glass-protection	PanzerGlass Ultra Wide (1 Piece), Galaxy S23+
4514	screens-lcds -> tempered-glass-protection	PanzerGlass Screen Protector Ultra Wide Fit Privacy iPhone 14 Pro Max (1 Piece), iPhone 14 Pro Max
4515	screens-lcds -> tempered-glass-protection	PanzerGlass Display protector Case Friendly (1 Piece), iPhone 14 Pro
4521	screens-lcds -> tempered-glass-protection	PanzerGlass Screen Protector Privacy (1 Piece), iPhone 12, iPhone 12 Pro
4522	screens-lcds -> tempered-glass-protection	PanzerGlass Display protection (1 Piece), Google Pixel 7
4523	cameras -> tempered-glass-protection	PanzerGlass Camera Protector iP 6.1, 6.7 inch Pro 2022 (1 Piece), iPhone 14 Pro
4525	screens-lcds -> tempered-glass-protection	PanzerGlass Screen Protector (1 Piece), iPhone 12 Mini
4532	screens-lcds -> tempered-glass-protection	PanzerGlass Screen Protector (1 Piece), iPhone 12, iPhone 12 Pro
4539	cables-chargers -> cables-adapters	Apple Lightning to USB Cable (0.5 m) (retail packaging)
4540	cables-chargers -> cables-adapters	Apple Lightning to USB Cable (2 m) (retail packaging)
4541	cables-chargers -> cables-adapters	Apple Lightning to USB Cable - 1 meter (retail packaging)
4542	cables-chargers -> cables-adapters	Apple Lightning to USB-C Cable (1 m) (retail packaging)
4543	cables-chargers -> cables-adapters	Apple Lightning to USB-C Cable (1 m) (retail packaging)
4544	it-multimedia -> accessories	D8J10A HP 980 Original Tintenpatrone - Black
4545	it-multimedia -> accessories	D8J09A HP 980 Original Tintenpatrone - Yellow
4546	it-multimedia -> accessories	D8J08A HP 980 Original Tintenpatrone - Magenta
4547	it-multimedia -> accessories	D8J07A HP 980 Original Tintenpatrone - Cyan
4548	it-multimedia -> accessories	Samsung Galaxy SmartTag2, 4-Pack EI-T5600KWEGEU
4549	it-multimedia -> accessories	Samsung Galaxy SmartTag 2 - Black EI-T5600BBEGEU
4550	screens-lcds -> tempered-glass-protection	PANZERGLASS™ ALPHAFLY Samsung Galaxy S22 | Screen Protector
4551	cables-chargers -> cables-adapters	Joyroom Type-C to iP Smart Watch Magnetic Charging Cable 1.2m-White (S-IW004)
4553	cables-chargers -> chargers-power	Joyroom 45W Mini 2-port ring-pull fast car charger Tarnish (C-A35)
4554	cables-chargers -> chargers-power	Joyroom 45W 4-port Car Charger-Black (JR-CL09)
4555	cables-chargers -> chargers-power	Joyroom 60W 4-in-1 Car Charger with Coiled Type-C Cable-Black (JR-CL19)
4556	cables-chargers -> chargers-power	Joyroom 48W Car Wireless FM Transmitter-Black (JR-CL16)
4558	accessories -> cases-covers	Dux Ducis Skin Pro for Google Pixel 8 - Black
4560	tempered-glass-protection -> cases-covers	Dux Ducis Case (Samo Series) for Apple Watch Ultra 1/2 (49MM) - Silver
4561	tempered-glass-protection -> cases-covers	Dux Ducis Case (Hamo Series) for Apple Watch Series 7/8/9 (45MM) - Silver
4562	tempered-glass-protection -> cases-covers	Dux Ducis Case (Samo Series) for Apple Watch Ultra 1/2 (49MM) - Black
4563	other-parts -> cases-covers	Dux Ducis Strap (Milanese Series) for Samsung Watch 20MM - Silver
4564	other-parts -> cases-covers	Dux Ducis Strap (Milanese Series) for Samsung Watch 22MM - Black
4565	other-parts -> cases-covers	Dux Ducis Strap (GS Series) for Apple Watch 42MM/44MM/45MM/49MM - Black
4566	other-parts -> cases-covers	Dux Ducis Strap (Milanese Series) for Samsung Watch 22MM - Gold
4567	other-parts -> cases-covers	Dux Ducis Strap (Milanese Series) for Samsung Watch 20MM - Black
4568	accessories -> cases-covers	Dux Ducis Toby for Xiaomi Pad 5/5 Pro - Black
4577	screens-lcds -> tempered-glass-protection	Dux Ducis Paperfeel protective film Screen protector - Apple iPad Pro 12.9 (2018/2020/2021/2022) - (1 Piece)
4578	screens-lcds -> tempered-glass-protection	Dux Ducis Galaxy Tab S9 Ultra / S8 Ultra - Armoured Glass - (1 Piece)
4581	cables-chargers -> chargers-power	Baseus In-car Inverter 150W (220V CN/EU) - Black
4582	cables-chargers -> cables-adapters	Baseus Rapid USB Cable 3in1 Type C / Lightning / Micro 3A 1,2M - Black
4583	cables-chargers -> chargers-power	Baseus Adaman Metal Powerbank 20000mAh PD QC 3.0 65W 2xUSB + USB-C + micro USB - Black
4584	screens-lcds -> chargers-power	BASEUS Bipow Digital Display Power Bank 20000mAh 20W Portable Phone Charger - Black
4585	screens-lcds -> chargers-power	BASEUS Bipow Digital Display Power Bank 30000mAh 20W Portable Phone Charger - Black
4587	it-multimedia -> accessories	Baseus 2in1 Safety Hammer Punch For Windows + Knife For Cutting Belts - Silver
4588	it-multimedia -> accessories	Baseus 2in1 Safety Hammer Punch For Windows + Knife For Cutting Belts - Dark Gray
4589	cables-chargers -> accessories	Baseus FM Transmitter T typed Bluetooth 2xUSB microS - Black
4590	cables-chargers -> cables-adapters	Baseus Cafule Metal Lightning Cable PD20W 25cm - Black
4591	cables-chargers -> cables-adapters	Baseus Cafule Cable Durable Nylon Cable USB / Lightning QC3.0 2.4A 1M - Black-Gold
4592	it-multimedia -> accessories	Baseus platinum vehicle eyewear clip clamping type - Black
4593	it-multimedia -> accessories	Baseus full view blind spot rearview mirrors - Black
4600	cables-chargers -> chargers-power	Baseus Golden Contactor Pro Triple Fast Charger Car Charger 65W U+C+C Wathet blue
4601	screens-lcds -> chargers-power	Baseus Magic Series PPS digital display (Type-c PD+QC) Intelligent dual quick charging and car charging of 45W Black
4602	cables-chargers -> chargers-power	Baseus Compact Quick Charger U+C 20W EU Black
4603	cables-chargers -> cables-adapters	Baseus Flash Series Two-for-three Charging Cable U+C to M+L+C 100W 1.2m Gray+Black
4604	cables-chargers -> chargers-power	Baseus GaN2 Pro Quick Charger 2C+2U 100W EU White
4605	cables-chargers -> cables-adapters	Baseus cafule Cable USB For Type-C 3A 0.5m Red+Red
4606	it-multimedia -> accessories	Baseus Dust-free Vehicle-mounted Trash Can（Trash Bag 3 roll/90）Black
4607	screens-lcds -> chargers-power	Baseus Bipow Pro Digital Display Fast Charge Power Bank 20000mAh 22.5W Black
4608	screens-lcds -> chargers-power	Baseus Amblight Digital Display Quick Charge Power Bank 30000mAh White
4609	cables-chargers -> cables-adapters	Baseus cafule Cable USB For Type-C 2A 2m Gray+Black
4610	cables-chargers -> cables-adapters	Baseus Nimble flat cable USB / USB-C cable with holder 2A 0.23M black (CATMBJ-01)
4611	it-multimedia -> accessories	Baseus Gentleman Style Vehicle-mounted Trash Can（Trash Bag 1 roll/30）Black
4612	cables-chargers -> chargers-power	Baseus GaN3 Pro Desktop Fast Charger 2U+2C 100W EU Black
4613	cables-chargers -> chargers-power	Baseus Grain Car Charger (Dual USB 5V 3.1A ) Black
4614	cables-chargers -> cables-adapters	Baseus cafule Cable USB For Type-C 3A 0.5m Gray+Black
4615	cases-covers -> it-multimedia	Baseus Metal Adjustable Laptop Stand Silver
4616	screens-lcds -> cables-adapters	Baseus Display Fast Charging Data Cable Type-C to Type-C 100W 1m Black
4617	cables-chargers -> cables-adapters	Baseus cafule Cable USB For iP 1.5A 2m Red+Black
4618	cables-chargers -> cables-adapters	Baseus 3in1 USB - micro USB / Lightning / USB C 3.5A 1.2m cable StarSpeed - Black
4622	other-parts -> back-glass-housings	(A1706 / A1708 / Late 2016 / Mid 2017) – Space Grey).
4646	screens-lcds -> small-parts-flex	LCD Adhesive Tape for iPhone 15 Pro Max
4665	other-parts -> tools-adhesives	Screw Set for iPhone 15 Pro Max
4667	cables-chargers -> small-parts-flex	Proximity Light Sensor Flex Cable for iPhone 15 Pro Max
4668	cables-chargers -> small-parts-flex	Power / Volume Button Flex Cable for iPhone 15 Pro Max
4669	cables-chargers -> small-parts-flex	Bluetooth Flex Cable for iPhone 15 Pro Max
4671	cameras -> small-parts-flex	Loud Speaker for iPhone 15 Pro Max
4683	screens-lcds -> small-parts-flex	LCD Adhesive Tape for iPhone 15 Pro
4706	other-parts -> small-parts-flex	Screw Set for iPhone 15 Pro
4708	cables-chargers -> small-parts-flex	Proximity Light Sensor Flex Cable for iPhone 15 Pro
4709	cables-chargers -> small-parts-flex	Power / Volume Button Flex Cable for iPhone 15 Pro
4710	cables-chargers -> small-parts-flex	Bluetooth Flex Cable for iPhone 15 Pro
4724	screens-lcds -> small-parts-flex	LCD Adhesive Tape for iPhone 15 Plus
4741	other-parts -> small-parts-flex	SIM card Reader for iPhone 15 Plus
4742	other-parts -> small-parts-flex	Screw Set for iPhone 15 Plus
4744	cables-chargers -> small-parts-flex	Proximity Light Sensor Flex Cable for iPhone 15 Plus
4745	cables-chargers -> small-parts-flex	Power Button With Bluetooth Flex for iPhone 15 Plus
4746	cables-chargers -> small-parts-flex	Volume Button Flex Cable for iPhone 15 Plus
4751	charging-ports -> small-parts-flex	Charging Port Sensor for iPhone 15 Plus
4762	screens-lcds -> small-parts-flex	LCD Adhesive Tape for iPhone 15
4790	other-parts -> small-parts-flex	SIM card Reader for iPhone 15
4791	other-parts -> small-parts-flex	Screw Set for iPhone 15
4793	cables-chargers -> small-parts-flex	Proximity Light Sensor Flex Cable for iPhone 15
4794	cables-chargers -> small-parts-flex	Power Button With Bluetooth Flex for iPhone 15
4795	cables-chargers -> small-parts-flex	Volume Button Flex Cable for iPhone 15
4799	charging-ports -> small-parts-flex	Charging Port Sensor for iPhone 15
5088	batteries -> chargers-power	ENERGIZER Pro Charger incl. 4xAA 2000mAh E300696601 - (4 pcs)
5095	cables-chargers -> cables-adapters	UGREEN RJ45 Ethernet Cable Extender Adapter 1000Mbps 1PCS - Black
5096	cables-chargers -> cables-adapters	UGREEN Cat7 F/FTP Round Ethernet Cable Pure Copper With Braid 10Gbps 2M
5097	cables-chargers -> cables-adapters	UGREEN VGA 1*2 Splitter - Black
5098	cables-chargers -> cables-adapters	UGREEN DP Male To HDMI Male Cable 4K@30Hz 1.5M
5099	cables-chargers -> cables-adapters	UGREEN HDMI 2.0 2*1 Bi-Directional Switcher ABS 4K@60Hz
5100	cables-chargers -> cables-adapters	UGREEN 3.5mm male to female audio cable Support Mic 2m
5101	cables-chargers -> cables-adapters	UGREEN Dual 3.5mm Male To 3.5mm Female Audio Cable - Gray
5103	cables-chargers -> it-multimedia	UGREEN USB 3.0 To 2.5 SATA Hard Driver Enclosure with Micro USB3.0 to USB A cable / 5Gbps
5104	cables-chargers -> cables-adapters	UGREEN Type C To HDMI Cable 4K@60Hz 1.5M
5105	cables-chargers -> it-multimedia	UGREEN USB-C 3.1 GEN1 To Gigabit Ethernet Adapter - Gray
5107	cables-chargers -> cables-adapters	UGREEN USB-A To 3.5mm External Stereo Sound Adaptor - Black
5108	tempered-glass-protection -> accessories	UGREEN Protection Tube 5M - Black
5109	it-multimedia -> cases-covers	UGREEN IPAD & Accessory Multi-functional Storage Bag - Gray
5110	cables-chargers -> chargers-power	UGREEN FM & Bluetooth Transmitter&Car Charger + TF Slot - Black
5111	cables-chargers -> chargers-power	UGREEN 2*USB-C PD+USB-A 130W Fast Car Charger
5112	cables-chargers -> cables-adapters	UGREEN Type C Male To 3.5mm Audio Cable
5113	cables-chargers -> cables-adapters	UGREEN USB-C Male To USB 3.0 A 3A Data Cable 1m
5138	tempered-glass-protection -> cases-covers	Hama Protection for Samsung Galaxy Tab A9 Plus 11" - Black
5145	screens-lcds -> cases-covers	Hama Premium for Samsung Galaxy Tab S7+/S7 FE/S8+ 12.4
5146	screens-lcds -> cases-covers	Hama Premium for Samsung Galaxy Tab A7 Lite 8.7
5147	screens-lcds -> cases-covers	Hama Premium for Samsung Galaxy Tab A8 10.5 1 Piece
5148	screens-lcds -> tempered-glass-protection	Hama Premium screen protector Samsung Galaxy Tab A9+ 1 pc.
5149	screens-lcds -> tempered-glass-protection	Hama Hiflex for Apple iPad 10.9 iPad 2022 (10th Gen)
5150	cables-chargers -> cables-adapters	Hama SAT adapter, F-coupling Hitch
5151	cables-chargers -> cables-adapters	Hama SAT adapter, F plug - coax coupling Plugs and connectors
5152	cables-chargers -> cables-adapters	Hama 3.5mm – 6.3mm Jack adapter
5153	cables-chargers -> cables-adapters	Hama Antenna cable, coax plug - RJ45 plug, 2.5 m, white 75 dB, Antenna cable
5154	cables-chargers -> cables-adapters	Hama Antenna cable, coax male - coax female, 1.5 m, 75 dB, White 75 dB, Antenna cable
5155	cables-chargers -> cables-adapters	Hama USB cable, USB-C - USB-C, 1.5 m, Black 1.50 m, USB 2.0, Minimum order 3
5156	cables-chargers -> cables-adapters	Hama Audio adapter, 3.5 mm jack plug - cinch jack, stereo Jack adapter
5157	cables-chargers -> cables-adapters	Hama Audio splitter, 3.5mm jack plug - 2x 3.5mm jack socket, stereo Audio Splitter
5159	it-multimedia -> accessories	Hama Singo 10 x 15 cm
5160	it-multimedia -> accessories	Hama Reading aid +2.5
5161	cases-covers -> it-multimedia	Hama SD Box Slim Memory card cover
5162	it-multimedia -> cases-covers	Hama Bracelet FitbitCharge 3/4 22 mm, Stainless steel, Thermoplastic polyurethane
5164	back-glass-housings -> accessories	Hama Madrid 15x20 plastic - Silver
5165	back-glass-housings -> accessories	Hama Madrid 15x20 plastic - Black
5166	back-glass-housings -> accessories	Hama Acrylic keychain, large
5167	cables-chargers -> cables-adapters	Hama Car adapter ISO-ISO
5168	cables-chargers -> cables-adapters	Hama Adapter cable
5169	cables-chargers -> cables-adapters	Hama Antenna adapter plug DIN - coupling ISO Plugs and connectors
5170	it-multimedia -> tools-adhesives	Hama Unlocking bracket
5171	cables-chargers -> accessories	Hama PVC cable duct Duct, 1000 mm
5172	cables-chargers -> accessories	Hama PVC cable duct, half round Duct, 1000 mm
5173	cables-chargers -> accessories	Hama Velcro cable ties Velcro cable ties, 125 mm
5174	cables-chargers -> accessories	Hama Velcro cable ties Velcro cable ties, 200 mm
5175	cables-chargers -> accessories	Hama Velcro cable ties, 12 pieces Cable tie set, 145 mm, 12 pcs.
5177	it-multimedia -> accessories	Hama Fine Art 30 x 30 cm
5178	it-multimedia -> accessories	Hama La Fleur 10 x 15 cm
5179	it-multimedia -> accessories	Hama Fine Art 36 x 32 cm
5253	batteries -> accessories	ENERGIZER Extreme HR6 AA 2300mAh - (4 pcs)
5254	batteries -> accessories	ENERGIZER Extreme HR03 AAA 800mAh - (2 pcs)
5255	batteries -> accessories	ENERGIZER Lithium CR2032 - (2 pcs)
5256	batteries -> accessories	ENERGIZER Lithium CR2032 - (6 pcs)
5258	batteries -> accessories	ENERGIZER Lithium CR2 3V - (2 pcs)
5259	batteries -> accessories	ENERGIZER Alk. Power 6LR61 9V - (1 pcs)
5260	batteries -> accessories	ENERGIZER Lithium CR2450 - (2 pcs)
5261	batteries -> accessories	PANASONIC Lithium CR2354 - (1 pcs)
5262	batteries -> accessories	PANASONIC R2U P03 AAA 750mAh - (2 pcs)
5263	batteries -> accessories	PANASONIC Lithium CR2032 - (2 pcs)
5264	batteries -> accessories	DURACELL Lithium CR2 - (2 pcs)
5265	batteries -> accessories	DURACELL Lithium CR2450 - (1 pcs)
5266	batteries -> accessories	DURACELL Plus MN2400 AAA - (8 pcs)
5267	cables-chargers -> cables-adapters	Apple USB-C to USB-C Cable - (2 m) (retail packaging)
5268	cables-chargers -> cables-adapters	Apple Lightning to USB-C Cable - (2 m) (retail packaging)
5269	cables-chargers -> chargers-power	Joyroom 20W Mini magnetic wireless power bank 10000mAh Black With USB to Type-C 0.25m Cable-White (JR-W020)
5270	cables-chargers -> cables-adapters	UGREEN USB 2.0 to 3.5mm Audio Adapter Aluminum Alloy 25cm - Dark Gray
5271	cables-chargers -> cables-adapters	UGREEN USB 2.0 A to Micro USB Cable Nickel Plating Aluminum Braid 2m - Black
5272	cables-chargers -> it-multimedia	UGREEN HDMI Switcher 3 In 1 Out 4K@30HZ
5273	cables-chargers -> cables-adapters	UGREEN 3.5mm Male to 2RCA Male Cable 1m - Black
5274	cables-chargers -> cables-adapters	UGREEN USB-C to 2 Ports USB3.0-A Hub + HDMI + TF/SD with PD Power Supply - Space Gray
5275	cables-chargers -> cables-adapters	UGREEN USB 3.0 Extension Male Cable 3m - Black
5276	cables-chargers -> cables-adapters	UGREEN DP Male to HDMI Male Cable 3m - Black
5277	cables-chargers -> cables-adapters	UGREEN USB 3.0 Extension Male Cable 1.5m - Black
5278	cables-chargers -> cables-adapters	UGREEN USB to SATA Hard Drive Converter Cable EU
5279	cables-chargers -> cables-adapters	UGREEN USB-A 3.0 Male to Male Cable 2m - Black
5280	cases-covers -> cables-adapters	UGREEN USB-C to USB-C 2.0 Cable 100W Alu Case with Braid 1.5m - Space Gray
5281	cables-chargers -> cables-adapters	UGREEN USB 2.0 AM to BM Print Cable 3m - Black
5282	cables-chargers -> chargers-power	UGREEN Nexode 100W 4-Port PD GaN Fast Charger EU - White
5285	accessories -> cases-covers	Dux Ducis Domo Xiaomi Redmi Pad SE - Black
5287	accessories -> cases-covers	Dux Ducis Toby Galaxy Tab A9+ - Black
5288	other-parts -> cases-covers	Dux Ducis Sportarmband 49 mm, 44 mm, 45 mm, 42 mm Nylon - Black
5290	cases-covers -> accessories	Apple iPhone Fine Wove Wallet with MagSafe MT2N3ZM/A - Black
5293	cables-chargers -> cables-adapters	UGREEN USB-C Multifunction Adapter with PD Charging - Silver
5294	cables-chargers -> cables-adapters	UGREEN USB-C Multifunction Adapter - Gray
5295	cables-chargers -> cables-adapters	UGREEN USB-C to 4*USB 3.0+HDMI Adapter - Gray
5296	cables-chargers -> cables-adapters	UGREEN Right Angle USB-A to Lightning Cable 1m - Black
5297	cables-chargers -> cables-adapters	UGREEN USB-C to Lightning M/M Cable Aluminum Shell Braided 1m - Black
5298	cables-chargers -> cables-adapters	UGREEN USB-A 2.0 to USB-C Cable Nickel Plating Aluminum Braid 2m - Black
5299	cables-chargers -> cables-adapters	UGREEN USB-A 2.0 to USB-C Cable Nickel Plating Aluminum Braid 1m - Black
5300	cables-chargers -> cables-adapters	UGREEN USB-C to Angled USB2.0-C Round Cable M/M Aluminum Shell Nickel Plating 1m - Gray Black
5301	cables-chargers -> cables-adapters	UGREEN Right Angle USB-A to USB-C Cable 2m - Space Gray
5302	it-multimedia -> audio	UGREEN HiTune X6 ANC True Wireless Earbuds - Black
5303	cables-chargers -> cables-adapters	UGREEN USB-C to Angled USB 2.0 C M/M Round Cable Aluminum Shell Nickel Plating 2m - Gray Black
5304	cables-chargers -> cables-adapters	UGREEN USB-C to Lightning Cable Aluminum Shell Braided 1m - Midnight Green
5305	it-multimedia -> audio	UGREEN HiTune T3 Active Noise-Cancelling Wireless Earbuds - White
5306	cables-chargers -> small-parts-flex	Proximity Light Sensor Flex Cable For IPhone 13 Mini
5307	cables-chargers -> small-parts-flex	Proximity Light Sensor Flex Cable For IPhone 13 Pro Max
5308	cables-chargers -> small-parts-flex	Proximity Light Sensor Flex Cable For IPhone 13 Pro
5309	cables-chargers -> small-parts-flex	Proximity Light Sensor Flex Cable For IPhone 13
5310	other-parts -> accessories	Demo data
5311	cables-chargers -> small-parts-flex	Antenna Connecting Cable For Samsung Galaxy S24 Ultra
5312	cables-chargers -> small-parts-flex	Stylus Pen Flex Cable For Samsung Galaxy S24 Ultra
5313	screens-lcds -> small-parts-flex	LCD Adhesive Tape For Samsung Galaxy S24 Ultra
5317	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 Ultra (Titanium Yellow)
5318	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 Ultra (Titanium Gray)
5319	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 Ultra (Titanium Black)
5320	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 Ultra (Sapphire Blue)
5321	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 Ultra (Sandstone Orange)
5322	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 Ultra (Jade Green)
5323	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 Ultra (Titanium Violet)
5324	screens-lcds -> small-parts-flex	LCD Flex Cable For Samsung Galaxy S24 Ultra
5325	cables-chargers -> small-parts-flex	Power And Volume Button Flex Cable For Samsung Galaxy S24 Ultra
5326	cameras -> small-parts-flex	Loudspeaker With Vibrator For Samsung Galaxy S24 Ultra
5330	cables-chargers -> small-parts-flex	Antenna Connecting Cable For Samsung Galaxy S24 Plus
5331	cables-chargers -> small-parts-flex	Mainboard Flex Cable For Samsung Galaxy S24 Plus
5332	screens-lcds -> small-parts-flex	LCD Flex Cable For Samsung Galaxy S24 Plus
5334	cables-chargers -> small-parts-flex	Power And Volume Button Flex Cable For Samsung Galaxy S24 Plus
5337	screens-lcds -> small-parts-flex	LCD Adhesive Tape For Samsung Galaxy S24 Plus
5338	back-glass-housings -> small-parts-flex	Back Cover Adhesive Tape For Samsung Galaxy S24 Plus
5343	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 Plus (Cobalt Violet)
5344	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 Plus (Onyx Black)
5345	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 Plus (Amber Yellow)
5346	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 Plus (Marble Gray)
5347	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 Plus (Jade Green)
5348	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 Plus (Sandstone Orange)
5349	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 Plus (Sapphire Blue)
5357	screens-lcds -> small-parts-flex	LCD Adhesive Tape For Samsung Galaxy S24
5358	charging-ports -> small-parts-flex	Antenna Connecting Cable (Mainboard To Charging Port) For Samsung Galaxy S24
5366	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 (Cobalt Violet)
5367	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 (Amber Yellow)
5368	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 (Onyx Black)
5369	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 (Marble Gray)
5370	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 (Sapphire Blue)
5371	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 (Sandstone Orange)
5372	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S24 (Jade Green)
5373	screens-lcds -> small-parts-flex	LCD Flex Cable For Samsung Galaxy S24
5374	cables-chargers -> small-parts-flex	Power / Volume Button Flex Cable For Samsung Galaxy S24
5383	charging-ports -> small-parts-flex	Antenna Connecting Cable (Mainboard To Charging Port) For Samsung Galaxy S23 Ultra
5384	screens-lcds -> small-parts-flex	LCD Flex Cable For Samsung Galaxy S23 Ultra (S918U)
5385	cables-chargers -> small-parts-flex	Mainboard Flex Cable For Samsung Galaxy S23 Ultra
5389	charging-ports -> small-parts-flex	Antenna Connecting Cable (Mainboard To Charging Port) For Samsung Galaxy S23 Plus
5390	screens-lcds -> small-parts-flex	LCD Flex Cable For Samsung Galaxy S23 Plus
5391	cables-chargers -> small-parts-flex	Mainboard Flex Cable For Samsung Galaxy S23 Plus
5392	back-glass-housings -> small-parts-flex	Back Cover Adhesive Tape For Samsung Galaxy S23 Plus (10 Pack)
5394	cables-chargers -> small-parts-flex	Mainboard Flex Cable For Samsung Galaxy S23 FE
5395	back-glass-housings -> small-parts-flex	Back Cover Adhesive Tape For Samsung Galaxy S23 FE
5396	charging-ports -> small-parts-flex	Antenna Connecting Cable (Mainboard To Charging Port) For Samsung Galaxy S23 FE
5397	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S23 FE (Cream)
5398	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S23 FE (Mint)
5399	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S23 FE (Tangerine)
5400	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S23 FE (Purple)
5401	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S23 FE (Graphite)
5402	cameras -> back-glass-housings	Back Cover Glass With Camera Lens For Samsung Galaxy S23 FE (Indigo)
5403	cables-chargers -> small-parts-flex	Power / Volume Flex Cable For Samsung Galaxy S23 FE
5410	charging-ports -> small-parts-flex	Antenna Connecting Cable (Mainboard To Charging Port) For Samsung Galaxy S23
5411	screens-lcds -> small-parts-flex	LCD Flex Cable For Samsung Galaxy S23 (S911U)
5412	cables-chargers -> small-parts-flex	Mainboard Flex Cable For Samsung Galaxy S23
5414	back-glass-housings -> small-parts-flex	Back Cover Adhesive Tape For Samsung Galaxy S23 (10 Pack)
5417	screens-lcds -> small-parts-flex	LCD Flex Cable For Samsung Galaxy S22 Ultra (S908)
5418	cables-chargers -> small-parts-flex	Mainboard Flex Cable For Samsung Galaxy S22 Ultra (S908U)
5422	cables-chargers -> small-parts-flex	Antenna Connecting Cable For Samsung Galaxy S22 Plus (G906U/B)
5423	screens-lcds -> small-parts-flex	LCD Flex Cable For Samsung Galaxy S22 Plus
5424	cables-chargers -> small-parts-flex	Mainboard Flex Cable For Samsung Galaxy S22 Plus
5427	cables-chargers -> small-parts-flex	Antenna Connecting Cable For Samsung Galaxy S22 (G901F)
5428	screens-lcds -> small-parts-flex	LCD Flex Cable For Samsung Galaxy S22 (S901U)
5429	cables-chargers -> small-parts-flex	Mainboard Flex Cable For Samsung Galaxy S22
5433	screens-lcds -> small-parts-flex	Tester Cable (LCD Assembly) For Samsung Galaxy S21 Ultra
5434	charging-ports -> small-parts-flex	Antenna Connecting Cable (Mainboard To Charging Port) For Samsung Galaxy S21 Ultra
5435	cables-chargers -> small-parts-flex	Mainboard Flex Cable For Samsung Galaxy S21 Ultra
5436	cases-covers -> small-parts-flex	Earpiece Speaker With Antenna Cover For Samsung Galaxy S21 Ultra
5437	charging-ports -> small-parts-flex	Antenna Connecting Cable (Mainboard To Charging Port) For Samsung Galaxy S21 Plus (G996U)
5438	screens-lcds -> small-parts-flex	LCD Flex Cable For Samsung Galaxy S21 Plus
5439	cables-chargers -> small-parts-flex	Main Board Flex Cable For Samsung Galaxy S21 Plus
5442	charging-ports -> small-parts-flex	Antenna Connecting Cable (Mainboard To Charging Port) For Samsung Galaxy S21 FE (G990U)
5443	screens-lcds -> small-parts-flex	LCD Flex Cable For Samsung Galaxy S21 FE (G990U)
5444	cables-chargers -> small-parts-flex	Mainboard Flex Cable For Samsung Galaxy S21 FE (G990B/N)
5449	cables-chargers -> small-parts-flex	Antenna Connecting Cable For Samsung Galaxy S21 (G991B)
5450	screens-lcds -> small-parts-flex	LCD Flex Cable For Samsung Galaxy S21
5451	cables-chargers -> small-parts-flex	Mainboard Flex Cable For Samsung Galaxy S21
5453	screens-lcds -> small-parts-flex	Tester Cable (LCD Assembly) For Samsung Galaxy S21
5455	charging-ports -> small-parts-flex	Antenna Connecting Cable (Mainboard To Charging Port) For Samsung Galaxy S20 Ultra
5456	cables-chargers -> small-parts-flex	Mainboard Flex Cable For Samsung Galaxy S20 Ultra (Big)
5457	screens-lcds -> small-parts-flex	LCD Flex Cable For Samsung Galaxy S20 Ultra
5458	charging-ports -> small-parts-flex	Antenna Connecting Cable (Mainboard To Charging Port) For Samsung Galaxy S20 Plus
5459	screens-lcds -> small-parts-flex	LCD Flex Cable For Samsung Galaxy S20 Plus
5460	cables-chargers -> small-parts-flex	Main Board Flex Cable For Samsung Galaxy S20 Plus / (Wide)
